name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Stockholm,Sweden",2022-09-07,16.1,8,12.2,16.1,7.4,12.1,6.2,68.6,0,0,0,rain,0,0,25.2,12.8,40.3,1022.1,36.2,12.2,142,12.3,5,10,2022-09-07T05:57:40,2022-09-07T19:32:31,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-09-08,15.3,3.9,10.7,15.3,3.9,10.6,5.6,72.5,0,0,0,rain,0,0,21.6,15.1,84.8,1023.9,35.7,12.9,68.4,5.9,2,10,2022-09-08T05:59:56,2022-09-08T19:29:34,0.43,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-09-09,16.5,8.3,12.8,16.5,7.9,12.7,5.4,61.8,0,0,0,,0,0,39.6,26.6,105.3,1021.9,58.7,13.1,118.9,10.1,4,10,2022-09-09T06:02:13,2022-09-09T19:26:36,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB,F4490"
"Stockholm,Sweden",2022-09-10,15.6,6.3,12.2,15.6,6.3,12.2,7.5,74.4,0.093,100,4.17,rain,0,0,25.2,17.2,81.9,1018.6,73.8,13.1,46.5,4,2,10,2022-09-10T06:04:29,2022-09-10T19:23:38,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02460099999,02490099999,E4931,F4490,02464099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,ESSB"
"Stockholm,Sweden",2022-09-11,16.1,9.9,13.1,16.1,9.9,13.1,8.8,76,0,0,0,,0,0,18,9.4,354.2,1016.8,71.7,20.2,71.4,6,3,10,2022-09-11T06:06:46,2022-09-11T19:20:41,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02460099999,02490099999,E4931,02464099999,02469099999,02489099999,ESCM,02484099999,02443099999,02458099999,ESSA,ESSB"
"Stockholm,Sweden",2022-09-12,20,5.8,13,20,5.8,13,8.6,77.2,0,0,0,,0,0,21.6,12,200.5,1014.7,40.5,9.9,106.7,9.2,5,10,2022-09-12T06:09:02,2022-09-12T19:17:43,0.56,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB,F4490"
"Stockholm,Sweden",2022-09-13,15.1,11.8,13.8,15.1,11.8,13.8,11.7,87.5,27.955,100,37.5,rain,0,0,54,31.8,145.4,1001,76.1,12,47,3.9,2,10,2022-09-13T06:11:18,2022-09-13T19:14:45,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB,F4490"
"Stockholm,Sweden",2022-09-14,15.7,10.9,12.7,15.7,10.9,12.7,9.9,83.3,0.037,100,4.17,rain,0,0,32.4,20.4,242.9,991.4,79.8,13.2,117.8,10.2,5,10,2022-09-14T06:13:34,2022-09-14T19:11:46,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-09-15,13.6,8.9,11.2,13.6,7.2,10.8,8.7,85,0.377,100,8.33,rain,0,0,28.8,17.4,246.8,987.8,61.8,13.3,70.5,6.1,4,10,2022-09-15T06:15:51,2022-09-15T19:08:48,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-09-16,14.4,9.9,11.3,14.4,8.5,11.2,9.7,90,2.727,100,33.33,rain,0,0,32.4,18.8,308.4,988,84.8,12.8,73.4,6.3,3,10,2022-09-16T06:18:07,2022-09-16T19:05:49,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-09-17,14.1,9.4,11.4,14.1,9,11.4,8.9,84.9,0.425,100,4.17,rain,0,0,42.8,22.1,298,993.4,79.2,13,59.7,5.2,2,10,2022-09-17T06:20:23,2022-09-17T19:02:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-09-18,13.6,5.7,10.4,13.6,4.4,10.2,7.5,83.4,1.592,100,4.17,rain,0,0,30.6,17.6,314.5,1000.5,62.7,10.6,98.1,8.7,4,10,2022-09-18T06:22:39,2022-09-18T18:59:52,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-09-19,11.6,9.6,10.5,11.6,7.3,9.5,8.2,86.1,1.014,100,33.33,rain,0,0,43.2,24,323.5,1005.4,89.5,12,46.1,4,2,10,2022-09-19T06:24:56,2022-09-19T18:56:54,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-09-20,11.9,3.8,9.6,11.9,3.8,8.6,6.2,79.8,0.582,100,8.33,rain,0,0,43.2,21.6,333.1,1015.7,72.9,13,70.8,6.2,4,10,2022-09-20T06:27:12,2022-09-20T18:53:55,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,ESSA,E4931,02458099999,ESSB"
"Stockholm,Sweden",2022-09-21,14.6,1.8,8.7,14.6,1.6,8.6,4.1,76.2,0,0,0,,0,0,16.2,9.3,327.4,1023.7,28.1,12.3,128.1,11,4,10,2022-09-21T06:29:28,2022-09-21T18:50:57,0.85,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-09-22,16.4,1.8,9.8,16.4,1.8,9.8,5.8,78.7,0,0,0,,0,0,22.7,13.8,231.8,1021.8,21.9,10,110.9,9.7,4,10,2022-09-22T06:31:45,2022-09-22T18:47:58,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-09-23,16,8.8,12.1,16,8.8,12,8.2,78.6,0,0,0,,0,0,16.2,10.8,187,1016,83.1,12.5,71.3,6.1,3,10,2022-09-23T06:34:02,2022-09-23T18:45:00,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-09-24,17,8.8,12.3,17,8.8,12.3,8.8,80.3,0.109,100,4.17,rain,0,0,16.2,10.3,196.8,1014.1,84.6,12,76.8,6.5,3,10,2022-09-24T06:36:19,2022-09-24T18:42:02,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-09-25,16.5,5.8,11.3,16.5,5.8,11.3,7.6,79.7,0.06,100,4.17,rain,0,0,23.4,13,179.6,1010.6,58.7,11,82.7,7.1,3,10,2022-09-25T06:38:36,2022-09-25T18:39:03,0,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-09-26,12.9,9.7,11.1,12.9,8.4,10.9,9.7,91.5,3.996,100,4.17,rain,0,0,30.2,15.3,133.6,1000.7,78.8,11.2,41.2,3.5,1,10,2022-09-26T06:40:53,2022-09-26T18:36:05,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02460099999,02490099999,E4931,02464099999,02469099999,02489099999,ESCM,02484099999,02443099999,02458099999,ESSA,ESSB"
"Stockholm,Sweden",2022-09-27,14.9,9.9,12.5,14.9,9.3,12.4,10.2,86.3,7.434,100,4.17,rain,0,0,41.8,20.1,105.9,1002.1,80.9,12.1,48.7,4.2,2,10,2022-09-27T06:43:10,2022-09-27T18:33:08,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-09-28,14.1,-7.1,10.9,14.1,-13.1,10.3,7.8,78.2,0.106,100,4.17,rain,0,0,45,24.7,72.4,1004.8,70.8,16.9,68.3,6,3,10,2022-09-28T06:45:28,2022-09-28T18:30:10,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02460099999,02490099999,E4931,02464099999,02469099999,02489099999,ESCM,02484099999,02443099999,02458099999,ESSA,ESSB"
"Stockholm,Sweden",2022-09-29,11,6.4,8.7,11,4.7,7.5,5.8,82.5,3.892,100,4.17,rain,0,0,33.8,17.7,9,1004.7,53.4,13.1,55,4.7,2,10,2022-09-29T06:47:46,2022-09-29T18:27:13,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-09-30,12,6.8,8.5,12,5.2,7.8,5,79.1,0.281,100,4.17,rain,0,0,22.7,9.2,254.3,1009.2,68.7,13.2,65.2,5.7,2,10,2022-09-30T06:50:04,2022-09-30T18:24:15,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-01,13.9,7.3,10.9,13.9,6.3,10.4,8.6,86.2,3.525,100,4.17,rain,0,0,36,16.3,138.7,1005.8,40.2,12,76.3,6.6,3,10,2022-10-01T06:52:22,2022-10-01T18:21:18,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-02,13,9.4,11.2,13,9,11.2,9.6,89.9,6.099,100,4.17,rain,0,0,22.3,10.9,89.5,1004.5,69.1,10.1,34.3,3,2,10,2022-10-02T06:54:40,2022-10-02T18:18:22,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-03,12.5,4,9.2,12.5,4,8.9,8,92.5,3.15,100,4.17,rain,0,0,25.2,14.4,297.1,1012.9,35.7,6.7,71.5,6.1,3,10,2022-10-03T06:56:59,2022-10-03T18:15:26,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-04,14.5,5,9.9,14.5,3,9.2,5.9,77.4,0,0,0,rain,0,0,25.9,15.2,276.2,1012.4,23.8,13.4,102.7,8.8,4,10,2022-10-04T06:59:18,2022-10-04T18:12:30,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB,F4490"
"Stockholm,Sweden",2022-10-05,15.6,11,13.6,15.6,11,13.6,11,84.8,0.018,100,4.17,rain,0,0,40.3,18.4,198.3,1005.1,78.4,13.2,33.7,2.8,1,10,2022-10-05T07:01:38,2022-10-05T18:09:34,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-06,15,12.7,14.1,15,12.7,14.1,8.2,68.2,0.484,100,8.33,rain,0,0,61.2,35.1,240.1,1003.4,73.2,12.7,66.7,5.8,4,10,2022-10-06T07:03:58,2022-10-06T18:06:39,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-07,15.9,11.7,13.3,15.9,11.7,13.3,8.4,72.6,0,0,0,,0,0,50.4,26.7,219.3,1009.9,45.3,11.7,35.3,3,1,10,2022-10-07T07:06:18,2022-10-07T18:03:44,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-08,14,8.3,11.8,14,6.8,11.7,7.1,73.4,1.085,100,12.5,rain,0,0,46.8,26.2,232.6,1004.2,46.3,12.8,81.2,7.1,4,10,2022-10-08T07:08:38,2022-10-08T18:00:50,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-09,13,1.7,8.5,13,1.7,7.8,3.5,73.5,0,0,0,,0,0,28.8,18.5,243.2,1015.4,13.5,12.1,87.8,7.7,3,10,2022-10-09T07:10:59,2022-10-09T17:57:56,0.5,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-10,14,7.9,10.8,14,5.8,10,6.5,75.3,0,0,0,rain,0,0,57.6,27.1,185.7,1014.7,32.5,13.1,68.1,6.1,2,10,2022-10-10T07:13:20,2022-10-10T17:55:03,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-11,12,6.6,9.8,12,4.9,8.8,5.2,74.1,1.239,100,16.67,rain,0,0,44.2,27.3,246.8,1008.6,44.5,12.6,82,7.2,3,10,2022-10-11T07:15:42,2022-10-11T17:52:10,0.55,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-12,11,0.2,5.8,11,0.2,5.6,1.9,78.5,0,0,0,,0,0,21.6,13.1,236.2,1019.1,7.1,12.3,81.8,7.1,4,10,2022-10-12T07:18:04,2022-10-12T17:49:18,0.58,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-13,12.5,4.2,9.5,12.5,3.1,9,6.7,83.6,0,0,0,,0,0,32.4,14.9,185.6,1016.9,65,11.3,54.4,4.7,3,10,2022-10-13T07:20:26,2022-10-13T17:46:27,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-14,13.9,4.9,9.9,13.9,4.9,9.7,7.4,85.4,0,0,0,rain,0,0,21.6,12.6,173.1,1011.2,56.1,8.3,66.8,5.6,3,10,2022-10-14T07:22:49,2022-10-14T17:43:36,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,ESCM,02484099999,ESSA,02458099999,E4931,ESSB"
"Stockholm,Sweden",2022-10-15,13.5,9,11.6,13.5,7.7,11.4,10.6,93.5,1.293,100,16.67,rain,0,0,32.4,16.8,163.3,1006.2,92.8,8,17.4,1.5,1,10,2022-10-15T07:25:12,2022-10-15T17:40:46,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB,F4490"
"Stockholm,Sweden",2022-10-16,13.9,9,11.9,13.9,6.2,11.3,9.4,84.9,6.051,100,20.83,rain,0,0,72,20.4,201.4,1004.6,81,10.9,33.5,3,2,10,2022-10-16T07:27:36,2022-10-16T17:37:56,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB,F4490"
"Stockholm,Sweden",2022-10-17,13,8.4,10.5,13,6.5,9.4,6.2,75,2.211,100,16.67,rain,0,0,49.7,29.7,248.2,1015.1,64.8,11.1,57.9,5.1,3,10,2022-10-17T07:30:00,2022-10-17T17:35:08,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"02486099999,02464099999,02490099999,02469099999,ESCM,02484099999,ESSA,02458099999,E4931,ESSB"
"Stockholm,Sweden",2022-10-18,9.1,5.1,7.9,7.9,3.1,6.6,6.4,90.2,2.923,100,16.67,rain,0,0,25.2,13.6,292.3,1015.1,82.8,10.3,28.8,2.3,2,10,2022-10-18T07:32:24,2022-10-18T17:32:20,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"02486099999,02464099999,02490099999,02469099999,ESCM,02484099999,ESSA,02458099999,E4931,ESSB,F4490"
"Stockholm,Sweden",2022-10-19,8.4,2,5.2,6.2,-1.6,2.5,0.9,74.1,0,0,0,,0,0,36,17.5,305.6,1022.4,23.1,12.8,56.3,4.8,3,10,2022-10-19T07:34:49,2022-10-19T17:29:33,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-20,9,1.2,4.6,7.4,-0.9,3.3,1.5,81.3,0,0,0,,0,0,21.6,12.3,259.9,1022.2,15.4,12,63.8,5.5,3,10,2022-10-20T07:37:14,2022-10-20T17:26:47,0.84,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-21,9.9,3,6.8,9.4,3,6.1,3.8,82.4,0,0,0,,0,0,18,9.9,124.2,1017.2,66,11.3,53.2,4.5,2,10,2022-10-21T07:39:40,2022-10-21T17:24:01,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,ESCM,02484099999,ESSA,02458099999,E4931,ESSB"
"Stockholm,Sweden",2022-10-22,9.9,4.8,7.9,9.6,4.8,7.5,6.3,90.1,0.893,100,16.67,rain,0,0,25.2,17.9,105.9,1010.8,95,9.2,13.4,1.2,1,10,2022-10-22T07:42:06,2022-10-22T17:21:17,0.9,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-23,9,2.1,6,8.5,-0.1,4.8,3.1,83,0,0,0,,0,0,28.8,18.3,295.1,1011.4,70.6,12.1,54.8,4.6,3,10,2022-10-23T07:44:33,2022-10-23T17:18:34,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-24,9.5,6,8.1,6.8,5.1,6.1,6.4,89,3.921,100,29.17,rain,0,0,43.2,22.9,98.4,1012.1,93.2,10.5,14.1,1.1,1,10,2022-10-24T07:46:59,2022-10-24T17:15:51,0.97,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-25,12.6,10,11.5,12.6,7.6,11.3,10.8,95.8,3.906,100,41.67,rain,0,0,32.4,17.7,163.2,1004,94.9,7.9,17.9,1.5,1,10,2022-10-25T07:49:27,2022-10-25T17:13:10,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-26,10.5,8,8.8,10.5,5.2,6.6,7.5,91.5,0,0,0,rain,0,0,28.8,21.5,273.1,1010.4,92.8,11.4,19.8,1.6,1,10,2022-10-26T07:51:54,2022-10-26T17:10:30,0.03,Overcast,Cloudy skies throughout the day.,cloudy,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-27,14,8,10.9,14,5.4,10.5,9,88.3,0,0,0,,0,0,30.9,21.1,230.1,1016.2,73.4,12,29.7,2.7,1,10,2022-10-27T07:54:22,2022-10-27T17:07:51,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-28,13.3,11,12.1,13.3,11,12.1,11,92.7,0.976,100,20.83,rain,0,0,25.2,13.1,217.4,1013.2,91.6,9.8,16.8,1.5,1,10,2022-10-28T07:56:50,2022-10-28T17:05:14,0.11,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB,F4490"
"Stockholm,Sweden",2022-10-29,14.5,9.9,12.8,14.5,8.5,12.7,8.7,77.3,0.172,100,4.17,rain,0,0,53.4,33.8,259.1,1005.5,43.5,12.9,44.3,3.8,2,10,2022-10-29T07:59:18,2022-10-29T17:02:37,0.14,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-30,8.9,-0.1,5.1,7.8,-0.1,4.2,0.1,71,0,0,0,,0,0,21.6,10.4,290.6,1015.6,0.4,13,45,4.1,2,10,2022-10-30T07:01:47,2022-10-30T16:00:02,0.18,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-10-31,12.3,-0.1,7.9,12.3,-0.1,7.5,7.2,95.7,0,0,0,rain,0,0,18,12.8,219.9,1016.5,55.6,9.4,14.5,1.3,1,10,2022-10-31T07:04:16,2022-10-31T15:57:28,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-11-01,10.1,4.8,8.7,10.1,4.8,8,7.3,91.5,0.558,100,4.17,rain,0,0,18,13.6,173.9,1015.5,79.3,9,15,1.2,1,10,2022-11-01T07:06:45,2022-11-01T15:54:56,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-11-02,11.9,8.5,10.5,11.9,8.2,10.2,9.6,94.8,0.961,100,16.67,rain,0,0,18,12.1,156.9,1011.3,88.1,9,17.1,1.6,1,10,2022-11-02T07:09:14,2022-11-02T15:52:25,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-11-03,10.1,3.8,8,10.1,3.8,6.8,6.7,92.3,0.151,100,4.17,rain,0,0,25.2,15.4,171.3,1013.3,41.7,8.7,36.9,3.3,2,10,2022-11-03T07:11:44,2022-11-03T15:49:56,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-11-04,10.1,7.5,8.8,10.1,5.1,6.6,6.5,85.8,0,0,0,,0,0,46.8,27,129.3,1012.4,48.9,11.9,28.2,2.4,2,10,2022-11-04T07:14:13,2022-11-04T15:47:29,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-11-05,9.3,7,8.4,6.7,4.4,5.7,6.2,86.7,3.427,100,29.17,rain,0,0,39.6,23.7,138.4,1009.2,79.6,12,6.3,0.6,0,10,2022-11-05T07:16:42,2022-11-05T15:45:03,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-11-06,9.9,6.7,8.4,8.1,4.4,6.1,6.4,87.1,1.301,100,12.5,rain,0,0,36,20.1,195.3,1006.9,65.1,12.9,28.1,2.4,2,10,2022-11-06T07:19:12,2022-11-06T15:42:39,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB,F4490"
"Stockholm,Sweden",2022-11-07,10.1,8,9.3,10.1,6,7.5,7.4,88,3.585,100,33.33,rain,0,0,39.6,21.5,186.4,1002,85.1,11.5,15.7,1.3,1,10,2022-11-07T07:21:41,2022-11-07T15:40:16,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-11-08,10,6.9,8.1,10,4.1,6.4,7,92.9,2.482,100,25,rain,0,0,37.4,22.2,236.1,1003,92.3,10.6,16.9,1.5,1,10,2022-11-08T07:24:10,2022-11-08T15:37:56,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-11-09,11.7,8.9,10.1,11.7,7.2,9.3,8.6,90.5,0.617,100,12.5,rain,0,0,25.2,13.8,198.7,1002,59.8,11.6,22.3,2,1,10,2022-11-09T07:26:39,2022-11-09T15:35:37,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
